latitude,longitude,population_1km,population_3km,population_density,nearest_major_road_km,road_density,competitors_1km,competitors_3km,nearest_competitor_km,landuse_score,environment_risk_score,catchment_population_10m,catchment_population_20m,catchment_population_30m,target_readiness
22.286404,70.784567,36161.0,357924.0,11510.4,0.346,3.9,0.0,8.0,5.0,73.3,60.0,357924.0,713110.0,830274.0,76.71
22.373789,70.768898,1722.0,13257.0,548.1,3.118,1.15,0.0,0.0,5.0,50.0,100.0,13257.0,64618.0,342678.0,72.49
22.281584,70.876915,1878.0,18596.0,597.8,1.733,1.03,0.0,0.0,5.0,44.2,100.0,18596.0,109449.0,362314.0,74.71
22.22185,70.913056,302.0,2092.0,96.1,0.461,1.42,0.0,0.0,5.0,44.2,100.0,2092.0,10344.0,35512.0,77.75
22.369424,70.747048,1551.0,11920.0,493.7,3.036,0.0,0.0,0.0,5.0,50.0,100.0,11920.0,58221.0,346979.0,69.34
22.342619,70.783133,4248.0,51998.0,1352.2,0.066,3.62,0.0,1.0,5.0,49.2,100.0,51998.0,348420.0,733668.0,84.53
22.320324,70.804594,8671.0,149525.0,2760.1,1.453,1.38,0.0,2.0,5.0,49.2,100.0,149525.0,511790.0,829040.0,70.57
22.356884,70.852159,2191.0,19272.0,697.4,2.324,0.0,0.0,0.0,5.0,50.0,100.0,19272.0,76124.0,246547.0,70.25
22.220286,70.782424,916.0,9110.0,291.6,1.449,0.0,0.0,0.0,5.0,50.0,100.0,9110.0,103468.0,496342.0,74.76
22.299881,70.72058,5376.0,113268.0,1711.2,0.708,0.0,0.0,4.0,5.0,49.2,100.0,113268.0,319719.0,622718.0,76.09
22.301962,70.824972,7477.0,110920.0,2380.0,0.699,5.61,0.0,0.0,5.0,50.0,100.0,110920.0,497129.0,786531.0,81.26
22.350709,70.79962,4096.0,35780.0,1303.8,0.555,0.61,0.0,0.0,5.0,49.2,100.0,35780.0,234558.0,632250.0,77.76
22.365491,70.897782,766.0,6345.0,243.8,2.838,1.16,0.0,0.0,5.0,44.2,100.0,6345.0,24453.0,68366.0,73.69
22.334103,70.782463,5793.0,85815.0,1844.0,0.766,2.66,0.0,3.0,5.0,49.2,100.0,85815.0,472215.0,785862.0,74.98
22.235991,70.749051,1512.0,13332.0,481.3,1.108,0.0,0.0,0.0,5.0,50.0,100.0,13332.0,171405.0,615342.0,73.5
22.355314,70.705858,857.0,6436.0,272.8,0.609,0.0,0.0,0.0,5.0,50.0,100.0,6436.0,35941.0,247569.0,81.17
22.370642,70.872046,1257.0,8893.0,400.1,4.16,1.11,0.0,0.0,5.0,44.2,100.0,8893.0,38241.0,101804.0,68.19
22.265821,70.732887,2131.0,62505.0,678.3,0.355,2.59,0.0,2.0,5.0,49.2,100.0,62505.0,341219.0,671216.0,81.71
22.329705,70.810842,7230.0,65690.0,2301.4,0.397,3.19,0.0,0.0,5.0,49.2,100.0,65690.0,402207.0,794497.0,81.83
22.264143,70.905495,869.0,7292.0,276.6,0.791,0.0,0.0,0.0,5.0,44.2,100.0,7292.0,31746.0,121403.0,71.37
22.344877,70.805881,4405.0,41815.0,1402.2,0.2,2.51,0.0,0.0,5.0,49.2,100.0,41815.0,285065.0,690326.0,84.42
22.253661,70.738627,1838.0,28097.0,585.1,1.676,0.94,0.0,0.0,5.0,49.2,100.0,28097.0,305968.0,666566.0,68.63
22.358289,70.78831,3071.0,27389.0,977.5,1.428,0.0,0.0,0.0,5.0,49.2,100.0,27389.0,163022.0,569809.0,68.96
22.266242,70.793304,9008.0,211720.0,2867.3,0.584,3.4,0.0,4.0,5.0,73.3,100.0,211720.0,606094.0,801917.0,84.1
22.358318,70.770358,2835.0,23689.0,902.4,2.007,1.07,0.0,0.0,5.0,49.2,100.0,23689.0,146923.0,587927.0,73.14
22.309951,70.88335,1900.0,17029.0,604.8,0.781,0.0,0.0,0.0,5.0,44.2,100.0,17029.0,73390.0,269878.0,74.45
22.283685,70.9129,847.0,6404.0,269.6,1.575,1.05,0.0,0.0,5.0,44.2,100.0,6404.0,29671.0,102746.0,74.16
22.340371,70.868308,2122.0,19467.0,675.5,0.922,0.0,0.0,0.0,5.0,44.2,100.0,19467.0,79682.0,254122.0,76.51
22.379731,70.735511,756.0,6235.0,240.6,3.408,0.75,0.0,0.0,5.0,50.0,100.0,6235.0,30064.0,170769.0,70.35
22.236245,70.909365,541.0,4045.0,172.2,0.423,1.27,0.0,0.0,5.0,44.2,100.0,4045.0,16964.0,66824.0,76.09
22.262046,70.851806,3362.0,50232.0,1070.2,1.147,0.0,0.0,0.0,5.0,50.0,100.0,50232.0,204358.0,510716.0,71.22
22.268062,70.790024,9327.0,228749.0,2968.9,0.204,4.23,0.0,4.0,5.0,50.0,100.0,228749.0,635236.0,805381.0,84.52
22.253934,70.77163,5223.0,88429.0,1662.5,1.637,3.42,0.0,1.0,5.0,49.2,100.0,88429.0,531133.0,758018.0,74.2
22.312869,70.737372,17685.0,143737.0,5629.3,0.975,9.78,1.0,5.0,5.0,75.8,100.0,143737.0,447451.0,689015.0,83.57
22.379843,70.717635,506.0,4219.0,161.1,2.299,0.33,0.0,0.0,5.0,50.0,100.0,4219.0,19953.0,105607.0,68.29
22.239505,70.888754,925.0,8104.0,294.4,0.399,1.56,0.0,0.0,5.0,44.2,100.0,8104.0,34733.0,148933.0,80.72
22.242311,70.783193,2379.0,35788.0,757.3,1.263,2.02,0.0,0.0,5.0,49.2,100.0,35788.0,362994.0,725774.0,71.15
22.327068,70.755474,4144.0,91516.0,1319.1,0.893,0.0,0.0,4.0,5.0,50.0,100.0,91516.0,504297.0,727028.0,73.39
22.33198,70.862408,2533.0,24042.0,806.3,0.174,3.1,0.0,0.0,5.0,44.2,100.0,24042.0,99721.0,416507.0,84.09
22.247588,70.908932,645.0,5358.0,205.3,1.429,1.04,0.0,0.0,5.0,44.2,100.0,5358.0,21551.0,86138.0,75.03
22.314413,70.78915,26018.0,235479.0,8281.8,0.073,3.15,0.0,4.0,5.0,49.2,100.0,235479.0,652124.0,835676.0,78.11
22.234417,70.77454,1914.0,18597.0,609.2,1.22,0.0,0.0,0.0,5.0,50.0,100.0,18597.0,225265.0,674972.0,70.39
22.242669,70.744265,1598.0,17246.0,508.7,1.268,1.38,0.0,0.0,5.0,49.2,100.0,17246.0,232128.0,645221.0,72.79
22.27101,70.737354,5051.0,122374.0,1607.8,0.142,2.37,0.0,2.0,5.0,50.0,20.0,122374.0,400797.0,698557.0,70.93
22.305737,70.898329,1417.0,11614.0,451.0,0.227,1.64,0.0,0.0,5.0,44.2,100.0,11614.0,48484.0,156727.0,84.6
22.367097,70.856993,1761.0,13068.0,560.5,3.51,0.0,0.0,0.0,5.0,44.2,100.0,13068.0,54235.0,142824.0,70.18
22.321979,70.738257,5583.0,88813.0,1777.1,0.629,4.14,0.0,2.0,5.0,49.2,100.0,88813.0,398996.0,672488.0,76.39
22.297718,70.756768,38082.0,297083.0,12121.9,1.234,4.55,1.0,9.0,5.0,75.8,100.0,297083.0,620875.0,793390.0,72.3
22.22643,70.86614,961.0,7491.0,305.9,0.164,1.02,0.0,0.0,5.0,44.2,100.0,7491.0,52203.0,181581.0,84.08
22.367122,70.824668,2378.0,19182.0,756.9,2.432,0.87,0.0,0.0,5.0,50.0,100.0,19182.0,79747.0,325367.0,72.15
22.284079,70.808383,34580.0,268600.0,11007.2,0.298,2.86,1.0,4.0,5.0,75.0,20.0,268600.0,611987.0,827278.0,64.58
22.310224,70.775485,37260.0,264281.0,11860.2,0.548,3.7,2.0,7.0,5.0,50.0,100.0,264281.0,662831.0,827198.0,72.19
22.295114,70.723853,9236.0,133712.0,2939.9,0.453,1.3,1.0,4.0,5.0,49.2,100.0,133712.0,351113.0,641377.0,73.79
22.30157,70.710947,2541.0,54284.0,808.8,1.707,0.0,0.0,3.0,5.0,50.0,100.0,54284.0,236999.0,542619.0,70.82
22.293018,70.86978,2470.0,23517.0,786.2,0.693,0.39,0.0,0.0,5.0,0.0,20.0,23517.0,134275.0,439836.0,8.58
22.247634,70.821318,4079.0,85414.0,1298.4,0.302,2.67,0.0,1.0,5.0,50.0,100.0,85414.0,300761.0,631694.0,82.3
22.278003,70.88244,1529.0,15731.0,486.7,1.578,1.68,0.0,0.0,5.0,44.2,100.0,15731.0,90451.0,293928.0,74.92
22.220834,70.824085,995.0,9106.0,316.7,0.642,0.0,0.0,0.0,5.0,50.0,100.0,9106.0,112454.0,363327.0,77.26
22.256615,70.740735,1914.0,43536.0,609.2,1.31,0.0,0.0,0.0,5.0,49.2,100.0,43536.0,332286.0,684588.0,74.98
22.288796,70.791797,68524.0,330164.0,21811.9,0.123,5.24,2.0,7.0,5.0,50.0,60.0,330164.0,705405.0,836312.0,72.51
22.332474,70.725204,1809.0,28782.0,575.8,1.129,0.0,0.0,1.0,5.0,50.0,100.0,28782.0,241569.0,569658.0,74.24
22.261406,70.92,335.0,3809.0,106.6,2.284,0.0,0.0,0.0,5.0,44.2,100.0,3809.0,19364.0,67599.0,68.38
22.277582,70.879392,1833.0,16831.0,583.5,1.65,1.76,0.0,0.0,5.0,44.2,100.0,16831.0,100467.0,327285.0,74.17
22.298705,70.864029,3030.0,27704.0,964.5,0.078,1.18,0.0,0.0,5.0,44.2,60.0,27704.0,155821.0,482647.0,78.31
22.306524,70.822702,8198.0,113376.0,2609.5,0.323,7.44,0.0,0.0,5.0,50.0,100.0,113376.0,500882.0,794683.0,86.28
22.319188,70.716572,2302.0,43589.0,732.7,1.177,0.53,0.0,1.0,5.0,50.0,100.0,43589.0,242999.0,555461.0,71.11
22.365307,70.758194,1821.0,16077.0,579.6,3.08,0.0,0.0,0.0,5.0,50.0,100.0,16077.0,90354.0,460891.0,69.91
22.319806,70.798345,9429.0,181343.0,3001.3,0.978,1.55,0.0,3.0,5.0,49.2,100.0,181343.0,548808.0,832547.0,75.08
22.289906,70.749514,48256.0,259250.0,15360.4,1.439,4.21,2.0,8.0,5.0,49.2,100.0,259250.0,591009.0,767781.0,64.43
22.245334,70.811405,3757.0,75432.0,1195.9,0.669,1.76,0.0,1.0,5.0,50.0,100.0,75432.0,333832.0,668793.0,78.21
22.259254,70.792643,6872.0,145995.0,2187.4,0.424,3.31,0.0,2.0,5.0,50.0,100.0,145995.0,550153.0,785106.0,84.74
22.245802,70.743668,1613.0,20000.0,513.4,1.253,2.07,0.0,0.0,5.0,49.2,100.0,20000.0,261865.0,660771.0,70.91
22.333362,70.818974,5837.0,49762.0,1858.0,0.506,3.47,0.0,0.0,5.0,49.2,100.0,49762.0,351533.0,720293.0,82.21
22.313051,70.716695,3237.0,61845.0,1030.4,1.141,1.07,0.0,3.0,5.0,50.0,100.0,61845.0,261114.0,576365.0,72.91
22.252625,70.866371,1677.0,17471.0,533.8,0.617,0.0,0.0,0.0,5.0,44.2,100.0,17471.0,124291.0,332827.0,76.01
22.289592,70.731781,30938.0,159870.0,9847.9,0.052,2.13,1.0,5.0,5.0,75.8,100.0,159870.0,416690.0,688894.0,80.87
22.337819,70.759884,3484.0,47036.0,1109.0,0.372,1.63,0.0,1.0,5.0,50.0,100.0,47036.0,410012.0,698906.0,80.58
22.323381,70.83777,4986.0,44973.0,1587.1,0.375,1.35,0.0,0.0,5.0,49.2,100.0,44973.0,298004.0,634017.0,79.83
22.345575,70.886059,1363.0,12296.0,433.9,1.221,0.0,0.0,0.0,5.0,44.2,100.0,12296.0,49160.0,121588.0,71.25
22.265293,70.853718,3028.0,48772.0,963.8,0.89,0.0,0.0,0.0,5.0,50.0,100.0,48772.0,205869.0,506919.0,76.55
22.239191,70.768456,2005.0,27169.0,638.2,0.897,1.06,0.0,0.0,5.0,49.2,100.0,27169.0,265140.0,702694.0,80.15
22.226142,70.860077,1042.0,8229.0,331.7,0.179,1.01,0.0,0.0,5.0,44.2,100.0,8229.0,65006.0,204994.0,80.61
22.316894,70.787251,20352.0,218191.0,6478.2,0.002,3.51,0.0,4.0,5.0,49.2,100.0,218191.0,636587.0,831807.0,85.22
22.261262,70.711936,1219.0,11073.0,388.0,0.008,2.11,0.0,0.0,5.0,44.2,100.0,11073.0,196470.0,445557.0,86.71
22.233542,70.731334,1089.0,8807.0,346.6,2.886,1.07,0.0,0.0,5.0,50.0,100.0,8807.0,93076.0,418139.0,67.93
22.354994,70.786504,3193.0,30651.0,1016.4,1.235,0.0,0.0,0.0,5.0,49.2,100.0,30651.0,193761.0,622572.0,72.17
22.310277,70.718026,4055.0,75193.0,1290.7,0.993,0.86,0.0,3.0,5.0,49.2,100.0,75193.0,276807.0,592415.0,71.1
22.332366,70.721928,1735.0,23651.0,552.3,1.35,0.0,0.0,1.0,5.0,50.0,100.0,23651.0,220252.0,539448.0,71.2
22.228618,70.706913,614.0,3724.0,195.4,3.345,0.0,0.0,0.0,5.0,44.2,100.0,3724.0,18126.0,233623.0,70.04
22.307126,70.817517,9602.0,150733.0,3056.4,0.032,5.38,0.0,3.0,5.0,50.0,100.0,150733.0,539927.0,826457.0,84.41
22.22091,70.776974,931.0,9125.0,296.3,0.896,0.0,0.0,0.0,5.0,50.0,100.0,9125.0,101243.0,511823.0,77.68
22.252937,70.736346,1668.0,23234.0,530.9,1.819,1.1,0.0,0.0,5.0,49.2,100.0,23234.0,293324.0,654298.0,76.67
22.220963,70.763642,968.0,8076.0,308.1,0.414,1.54,0.0,0.0,5.0,50.0,100.0,8076.0,80454.0,489693.0,78.39
22.281476,70.88189,1767.0,16341.0,562.5,1.63,1.28,0.0,0.0,5.0,44.2,100.0,16341.0,92151.0,309684.0,72.58
22.301088,70.71618,3804.0,89694.0,1210.9,1.165,0.0,0.0,3.0,5.0,50.0,100.0,89694.0,283119.0,592942.0,72.73
22.300814,70.878464,2140.0,19557.0,681.2,0.24,0.97,0.0,0.0,5.0,44.2,60.0,19557.0,94402.0,356759.0,71.75
22.318886,70.886643,1737.0,15287.0,552.9,0.501,1.46,0.0,0.0,5.0,44.2,100.0,15287.0,63935.0,197877.0,74.06
22.306066,70.914801,787.0,6165.0,250.5,0.754,0.92,0.0,0.0,5.0,44.2,100.0,6165.0,29041.0,88469.0,75.92
22.254312,70.799175,6721.0,106771.0,2139.4,0.093,4.89,0.0,1.0,5.0,50.0,100.0,106771.0,486761.0,766284.0,84.15
22.232832,70.838306,1669.0,16043.0,531.3,2.122,0.61,0.0,0.0,5.0,50.0,100.0,16043.0,139485.0,412331.0,71.03
22.275249,70.818668,24700.0,189055.0,7862.3,0.644,3.6,0.0,3.0,5.0,73.3,100.0,189055.0,519248.0,786151.0,79.9
22.323637,70.733982,4517.0,70166.0,1437.8,0.188,4.3,0.0,2.0,5.0,49.2,100.0,70166.0,350264.0,652371.0,82.37
22.334872,70.734423,2186.0,31472.0,695.8,0.385,0.62,0.0,1.0,5.0,50.0,100.0,31472.0,286887.0,620190.0,76.97
22.27459,70.834423,17354.0,109590.0,5523.9,0.209,5.14,0.0,1.0,5.0,73.3,100.0,109590.0,391249.0,689520.0,88.78
22.333838,70.762266,4147.0,65501.0,1320.0,0.025,3.77,1.0,3.0,5.0,50.0,100.0,65501.0,470761.0,725752.0,82.23
22.24913,70.78208,3132.0,69274.0,996.9,0.858,2.72,0.0,0.0,5.0,49.2,100.0,69274.0,467065.0,753602.0,78.19
22.309055,70.92,485.0,4798.0,154.4,1.225,0.0,0.0,0.0,5.0,44.2,100.0,4798.0,24883.0,73137.0,73.21
22.238561,70.821793,2224.0,42300.0,707.9,0.451,3.12,0.0,0.0,5.0,50.0,100.0,42300.0,215343.0,557083.0,78.89
22.222539,70.888416,514.0,4384.0,163.6,1.9,0.0,0.0,0.0,5.0,44.2,100.0,4384.0,19993.0,102323.0,73.37
22.348864,70.799097,4115.0,37637.0,1309.8,0.661,0.0,0.0,0.0,5.0,49.2,100.0,37637.0,257281.0,660962.0,78.64
22.365094,70.772103,2296.0,19539.0,730.8,2.615,0.95,0.0,0.0,5.0,50.0,100.0,19539.0,105220.0,495793.0,73.97
22.339033,70.859006,2624.0,23675.0,835.2,0.445,2.59,0.0,0.0,5.0,44.2,100.0,23675.0,96688.0,386008.0,79.99
22.34804,70.902116,923.0,7842.0,293.8,0.857,0.0,0.0,0.0,5.0,44.2,100.0,7842.0,31139.0,81994.0,72.57
22.303937,70.720067,5402.0,106010.0,1719.5,0.757,0.0,0.0,4.0,5.0,49.2,100.0,106010.0,307298.0,616701.0,73.72
22.378579,70.841138,977.0,9864.0,311.0,4.166,0.0,0.0,0.0,5.0,50.0,100.0,9864.0,47078.0,136900.0,65.74
22.317664,70.853741,3785.0,33455.0,1204.8,0.756,0.0,0.0,0.0,5.0,50.0,100.0,33455.0,167848.0,535854.0,75.54
22.344804,70.737876,2004.0,20162.0,637.9,0.195,2.79,0.0,0.0,5.0,50.0,100.0,20162.0,213007.0,577338.0,83.04
22.227377,70.723111,809.0,5949.0,257.5,3.91,0.15,0.0,0.0,5.0,44.2,100.0,5949.0,34379.0,306866.0,67.08
22.336801,70.851204,3219.0,28380.0,1024.6,0.101,2.08,0.0,0.0,5.0,49.2,100.0,28380.0,115479.0,472977.0,80.25
22.27014,70.714519,1300.0,24273.0,413.8,0.521,0.71,0.0,1.0,5.0,44.2,60.0,24273.0,258353.0,533256.0,72.15
22.335643,70.7,575.0,6320.0,183.0,0.669,1.12,0.0,0.0,5.0,50.0,100.0,6320.0,85277.0,312402.0,74.49
22.250257,70.74313,1714.0,28510.0,545.6,1.279,1.4,0.0,0.0,5.0,49.2,100.0,28510.0,296041.0,675199.0,74.41
22.312428,70.846373,4617.0,41216.0,1469.6,1.044,0.0,0.0,0.0,5.0,49.2,100.0,41216.0,295615.0,612406.0,73.37
22.275125,70.795248,25775.0,282217.0,8204.4,0.137,4.61,0.0,5.0,5.0,73.3,100.0,282217.0,647302.0,819214.0,82.02
22.300799,70.727956,18088.0,143747.0,5757.6,0.051,3.48,0.0,4.0,5.0,49.2,100.0,143747.0,388131.0,661618.0,84.29
22.339231,70.745667,2410.0,29290.0,767.1,0.073,2.7,0.0,1.0,5.0,50.0,100.0,29290.0,310949.0,651666.0,83.78
22.274142,70.793823,18723.0,279706.0,5959.7,0.111,4.13,0.0,5.0,5.0,73.3,100.0,279706.0,650472.0,817062.0,89.85
22.278665,70.720793,2985.0,78927.0,950.2,1.289,0.0,0.0,2.0,5.0,44.2,60.0,78927.0,314981.0,618377.0,68.04
22.306864,70.733957,25562.0,154813.0,8136.6,0.644,8.13,2.0,5.0,5.0,75.8,100.0,154813.0,434473.0,686298.0,77.73
22.257557,70.791152,4884.0,131330.0,1554.6,0.265,3.12,0.0,2.0,5.0,49.2,100.0,131330.0,542647.0,780695.0,76.73
22.300079,70.763908,32516.0,320101.0,10350.2,0.46,6.61,1.0,8.0,5.0,50.0,100.0,320101.0,647792.0,812333.0,76.75
22.355686,70.842257,2424.0,22916.0,771.6,2.062,0.0,0.0,0.0,5.0,49.2,100.0,22916.0,90644.0,354868.0,72.11
22.331427,70.80781,6803.0,65967.0,2165.5,0.526,1.88,0.0,0.0,5.0,49.2,100.0,65967.0,398954.0,799303.0,78.81
22.362836,70.802154,2821.0,24324.0,898.0,0.074,2.1,0.0,0.0,5.0,50.0,100.0,24324.0,117415.0,451786.0,87.89
22.256664,70.890974,1048.0,10272.0,333.6,0.312,0.9,0.0,0.0,5.0,44.2,100.0,10272.0,50132.0,176441.0,79.54
22.258141,70.880705,1447.0,12931.0,460.6,0.854,0.0,0.0,0.0,5.0,44.2,100.0,12931.0,80678.0,240583.0,72.48
22.322233,70.816939,7210.0,75353.0,2295.0,0.519,2.8,0.0,0.0,5.0,49.2,100.0,75353.0,437418.0,796012.0,79.76
22.342081,70.719799,1391.0,14007.0,442.8,0.551,0.32,0.0,0.0,5.0,50.0,100.0,14007.0,140234.0,445207.0,77.81
22.28439,70.756455,37150.0,274969.0,11825.2,0.893,5.88,1.0,6.0,5.0,50.0,60.0,274969.0,626293.0,786423.0,69.87
22.303499,70.764487,28357.0,298982.0,9026.3,0.384,5.89,0.0,8.0,5.0,50.0,100.0,298982.0,644001.0,812553.0,79.39
22.296266,70.784973,60628.0,350795.0,19298.5,0.119,5.78,1.0,9.0,5.0,73.3,100.0,350795.0,714890.0,838440.0,82.59
22.320925,70.904607,1079.0,8997.0,343.5,1.338,0.0,0.0,0.0,5.0,44.2,100.0,8997.0,38746.0,107007.0,73.11
22.30872,70.813976,9780.0,176176.0,3113.1,0.235,5.04,0.0,3.0,5.0,50.0,100.0,176176.0,557538.0,831953.0,82.41
22.235326,70.910392,516.0,3833.0,164.2,0.419,1.26,0.0,0.0,5.0,44.2,100.0,3833.0,16079.0,62090.0,78.9
22.336682,70.81985,5333.0,46143.0,1697.5,0.281,3.77,0.0,0.0,5.0,49.2,100.0,46143.0,310174.0,686285.0,85.48
22.322329,70.790437,11497.0,178278.0,3659.6,0.664,1.88,0.0,4.0,5.0,49.2,100.0,178278.0,565883.0,827266.0,76.36
22.367938,70.836185,1981.0,16480.0,630.6,3.331,0.0,0.0,0.0,5.0,50.0,100.0,16480.0,70197.0,241519.0,70.18
22.316555,70.908894,929.0,7768.0,295.7,1.619,0.46,0.0,0.0,5.0,44.2,100.0,7768.0,34683.0,97572.0,69.9
22.22,70.799143,1032.0,9427.0,328.5,0.243,4.49,0.0,0.0,5.0,50.0,100.0,9427.0,110595.0,449407.0,81.7
22.355423,70.892831,966.0,9307.0,307.5,1.989,0.0,0.0,0.0,5.0,44.2,100.0,9307.0,34944.0,89948.0,67.6
22.313862,70.715491,3027.0,53326.0,963.5,1.268,1.06,0.0,3.0,5.0,50.0,100.0,53326.0,245501.0,563192.0,70.69
22.322921,70.890875,1400.0,13593.0,445.6,0.046,2.0,0.0,0.0,5.0,44.2,100.0,13593.0,56481.0,158514.0,84.42
22.245336,70.721749,1072.0,10072.0,341.2,2.039,0.0,0.0,0.0,5.0,44.2,100.0,10072.0,151109.0,435818.0,68.5
22.242721,70.855681,1828.0,18532.0,581.9,1.932,0.0,0.0,0.0,5.0,50.0,100.0,18532.0,134792.0,351598.0,68.84
22.316664,70.701356,793.0,12057.0,252.4,2.635,0.67,0.0,0.0,5.0,50.0,100.0,12057.0,155279.0,403116.0,68.99
22.231332,70.862815,1156.0,9677.0,368.0,0.478,0.64,0.0,0.0,5.0,44.2,100.0,9677.0,75588.0,220197.0,78.13
22.280161,70.838221,8395.0,92403.0,2672.2,0.146,6.76,0.0,0.0,5.0,50.0,100.0,92403.0,384083.0,682891.0,87.38
22.303257,70.785802,59840.0,316106.0,19047.7,0.156,5.56,0.0,7.0,5.0,75.8,100.0,316106.0,707406.0,840592.0,89.02
22.376069,70.866643,976.0,7717.0,310.7,4.628,0.0,0.0,0.0,5.0,44.2,100.0,7717.0,36242.0,99367.0,68.26
22.30396,70.887577,1615.0,15684.0,514.1,0.127,1.03,0.0,0.0,5.0,44.2,100.0,15684.0,66516.0,235615.0,81.98
22.323791,70.773199,15078.0,131704.0,4799.5,0.249,3.41,1.0,3.0,5.0,49.2,100.0,131704.0,599347.0,801536.0,75.72
22.236497,70.849534,1644.0,16390.0,523.3,1.75,0.0,0.0,0.0,5.0,50.0,100.0,16390.0,130756.0,354623.0,74.77
22.252713,70.916827,467.0,4044.0,148.7,2.168,0.61,0.0,0.0,5.0,44.2,100.0,4044.0,18952.0,67305.0,70.65
22.223118,70.75038,912.0,7713.0,290.3,1.572,0.0,0.0,0.0,5.0,50.0,100.0,7713.0,76006.0,443095.0,73.71
22.378848,70.747576,976.0,7861.0,310.7,4.009,0.0,0.0,0.0,5.0,50.0,100.0,7861.0,38155.0,210525.0,69.27
22.361943,70.732856,1279.0,12195.0,407.1,1.735,1.15,0.0,0.0,5.0,50.0,100.0,12195.0,62524.0,362208.0,71.49
22.2974,70.799157,72223.0,276410.0,22989.3,0.043,8.83,1.0,5.0,5.0,75.8,100.0,276410.0,667276.0,844360.0,87.54
22.362127,70.81525,2792.0,24163.0,888.7,1.354,0.0,0.0,0.0,5.0,50.0,100.0,24163.0,103892.0,410048.0,71.66
22.24867,70.755875,2343.0,49245.0,745.8,0.042,2.04,0.0,0.0,5.0,49.2,100.0,49245.0,349584.0,716117.0,85.98
22.300526,70.776813,41802.0,343268.0,13306.0,0.839,3.84,0.0,9.0,5.0,73.3,100.0,343268.0,693666.0,832192.0,79.17
22.371853,70.79035,2128.0,16775.0,677.4,0.924,0.0,0.0,0.0,5.0,50.0,100.0,16775.0,79883.0,359802.0,70.91
22.319738,70.846132,4492.0,39095.0,1429.8,0.263,3.78,0.0,0.0,5.0,49.2,100.0,39095.0,234984.0,585832.0,84.95
22.22404,70.908562,402.0,2676.0,128.0,0.448,2.02,0.0,0.0,5.0,44.2,100.0,2676.0,12553.0,46895.0,75.79
22.23405,70.738667,1167.0,10252.0,371.5,2.181,0.0,0.0,0.0,5.0,50.0,100.0,10252.0,124084.0,512098.0,68.68
22.310385,70.742574,23872.0,180748.0,7598.7,1.521,8.58,1.0,5.0,5.0,75.8,100.0,180748.0,511453.0,720721.0,80.64
22.288985,70.791044,69984.0,335417.0,22276.6,0.075,5.17,1.0,8.0,5.0,50.0,60.0,335417.0,706663.0,836365.0,73.08
22.276942,70.791055,21980.0,307172.0,6996.5,0.475,2.79,0.0,5.0,5.0,50.0,60.0,307172.0,674239.0,821425.0,70.76
22.298426,70.882292,1953.0,17304.0,621.7,0.501,0.62,0.0,0.0,5.0,44.2,60.0,17304.0,82925.0,317149.0,65.38
22.328593,70.904052,1070.0,8771.0,340.6,1.173,0.0,0.0,0.0,5.0,44.2,100.0,8771.0,37636.0,98080.0,73.74
22.2845,70.791298,50141.0,331061.0,15960.4,0.2,4.4,2.0,6.0,5.0,0.0,0.0,331061.0,699621.0,830999.0,7.78
22.251819,70.856219,2065.0,28386.0,657.3,1.441,0.0,0.0,0.0,5.0,50.0,100.0,28386.0,155777.0,414804.0,71.8
22.269202,70.851789,4044.0,53801.0,1287.2,0.415,1.06,0.0,0.0,5.0,50.0,100.0,53801.0,235182.0,544740.0,76.42
22.311702,70.802033,16657.0,234479.0,5302.1,0.641,1.07,0.0,5.0,5.0,49.2,100.0,234479.0,609144.0,839493.0,71.81
22.22173,70.88021,578.0,4815.0,184.0,1.444,0.0,0.0,0.0,5.0,44.2,100.0,4815.0,24323.0,127286.0,70.94
22.371269,70.760737,1708.0,13554.0,543.7,3.75,0.32,0.0,0.0,5.0,50.0,100.0,13554.0,65614.0,375914.0,64.21
22.336431,70.757591,3508.0,47295.0,1116.6,0.155,2.04,0.0,1.0,5.0,50.0,100.0,47295.0,419072.0,698167.0,83.57
22.230557,70.885535,828.0,6357.0,263.6,1.073,0.0,0.0,0.0,5.0,44.2,100.0,6357.0,29094.0,136033.0,74.26
22.235128,70.760423,1684.0,16309.0,536.0,0.046,1.56,0.0,0.0,5.0,50.0,100.0,16309.0,188456.0,660863.0,81.32
22.38,70.802947,1122.0,10969.0,357.1,0.227,1.26,0.0,0.0,5.0,50.0,100.0,10969.0,57097.0,235869.0,79.25
22.305422,70.875771,2292.0,21040.0,729.6,0.237,1.2,0.0,0.0,5.0,44.2,100.0,21040.0,98379.0,384339.0,80.45
22.302008,70.747031,40819.0,232358.0,12993.1,2.012,1.36,1.0,7.0,5.0,49.2,100.0,232358.0,571949.0,756246.0,63.56
22.227375,70.876895,857.0,6575.0,272.8,0.736,0.0,0.0,0.0,5.0,44.2,100.0,6575.0,35116.0,155680.0,72.85
22.301754,70.761157,28984.0,298536.0,9225.9,0.728,3.83,1.0,8.0,5.0,50.0,100.0,298536.0,634593.0,805260.0,71.28
22.365909,70.873838,1292.0,10064.0,411.3,3.719,0.95,0.0,0.0,5.0,44.2,100.0,10064.0,42150.0,108881.0,65.95
22.237129,70.859167,1496.0,13053.0,476.2,1.219,0.0,0.0,0.0,5.0,44.2,100.0,13053.0,107391.0,277845.0,68.5
